Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
1412: RETAIL PRICE,0.1246,0.127474,0.13051,0.13373,0.137439,0.141481,0.145751,0.150242,0.154968,0.159921,0.165054,0.170369,0.175839,0.181411,0.187112,0.192959,0.198945,0.2051,0.211481,0.218091,0.224946,0.23203,0.239345,0.246941,0.254843,0.263091,0.271776,0.280994,0.290852,0.301497,0.313132,0.326035,0.340526,0.350857,0.359286,0.36809
1413: RETAIL PRICE,0.1246,0.127873,0.132287,0.14003,0.150515,0.162279,0.174324,0.186085,0.197115,0.207098,0.215961,0.224044,0.231587,0.238762,0.245907,0.253372,0.261026,0.268938,0.277463,0.286999,0.297834,0.310286,0.324848,0.342298,0.36392,0.392041,0.431261,0.491912,0.606331,0.989606,10,10,10,10,10,10
1414: RETAIL PRICE,0.1246,0.131994,0.142092,0.153708,0.1659,0.178024,0.189331,0.199419,0.208217,0.215973,0.222966,0.229712,0.236322,0.242596,0.248805,0.255387,0.26253,0.270315,0.278935,0.288667,0.29975,0.312498,0.327457,0.345486,0.36801,0.397696,0.439662,0.506372,0.640012,1.232346,10,10,10,10,10,10
1415: RETAIL PRICE,0.1246,0.127873,0.132287,0.14003,0.150515,0.162279,0.174324,0.186085,0.197146,0.207265,0.216423,0.225041,0.233375,0.24158,0.250122,0.259245,0.268645,0.278748,0.290259,0.303874,0.320301,0.340647,0.366963,0.403475,0.459514,0.563674,0.890719,10,10,10,10,10,10,10,10,10
1416: RETAIL PRICE,0.1246,0.131994,0.142092,0.153708,0.1659,0.178024,0.189331,0.199452,0.208408,0.216439,0.223921,0.231387,0.23894,0.246265,0.253698,0.26185,0.270981,0.281359,0.293356,0.307592,0.324902,0.346594,0.375221,0.415892,0.481012,0.614003,1.265949,10,10,10,10,10,10,10,10,10
1417: RETAIL PRICE,0.1246,0.126511,0.128736,0.13141,0.134291,0.137632,0.141418,0.145419,0.149652,0.154113,0.158762,0.163614,0.168644,0.173797,0.179081,0.184496,0.190039,0.195709,0.201538,0.207553,0.21378,0.22022,0.226866,0.233832,0.24162,0.250501,0.260802,0.273123,0.288681,0.30991,0.331687,0.339274,0.348871,0.35968,0.372158,0.387104
1418: RETAIL PRICE,0.1246,0.127474,0.13051,0.13373,0.137439,0.141481,0.145751,0.150242,0.154968,0.159921,0.165055,0.170381,0.175867,0.181452,0.187161,0.193014,0.198998,0.205279,0.212138,0.219726,0.228225,0.237771,0.248774,0.261814,0.278148,0.299815,0.304985,0.311799,0.319182,0.327155,0.335882,0.345586,0.356584,0.369434,0.384957,0.404683
1419: RETAIL PRICE,0.1246,0.126511,0.128736,0.13141,0.134291,0.137632,0.141418,0.145419,0.149652,0.154113,0.158762,0.163609,0.168623,0.173755,0.179022,0.184421,0.189961,0.195651,0.201529,0.207635,0.214006,0.220662,0.227627,0.235113,0.243713,0.253853,0.266198,0.282118,0.304852,0.333714,0.344767,0.357917,0.374171,0.395654,0.426889,0.481514
1420: RETAIL PRICE,0.1246,0.127474,0.13051,0.13373,0.137439,0.141481,0.145751,0.150242,0.154968,0.159921,0.165054,0.170368,0.175836,0.181405,0.187104,0.192963,0.198985,0.205341,0.212328,0.220124,0.228965,0.239075,0.251055,0.265797,0.285555,0.303901,0.311502,0.320155,0.32986,0.341009,0.354263,0.370826,0.392839,0.425397,0.484414,0.671142
1421: RETAIL PRICE,0.1246,0.127873,0.132287,0.14003,0.150515,0.162279,0.174324,0.186085,0.197115,0.207098,0.215969,0.22414,0.231955,0.239685,0.248033,0.256424,0.264626,0.273879,0.284809,0.298348,0.316137,0.341809,0.386271,0.50901,10,10,10,10,10,10,10,10,10,10,10,10
1422: RETAIL PRICE,0.1246,0.131994,0.142092,0.153708,0.1659,0.178024,0.189331,0.199419,0.208217,0.215975,0.223369,0.231566,0.238145,0.243981,0.250384,0.25758,0.265697,0.27502,0.286092,0.299911,0.318273,0.345201,0.393577,0.542038,10,10,10,10,10,10,10,10,10,10,10,10
1423: RETAIL PRICE,0.1246,0.127873,0.132287,0.14003,0.150515,0.162279,0.174324,0.186085,0.197146,0.207273,0.216515,0.225453,0.234564,0.244346,0.254979,0.264839,0.276611,0.291538,0.312142,0.345089,0.417151,1.21234,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1424: RETAIL PRICE,0.1246,0.131994,0.142092,0.153708,0.1659,0.178024,0.189331,0.199452,0.208412,0.216488,0.224585,0.233968,0.241293,0.248509,0.256857,0.266765,0.278931,0.294653,0.316901,0.354132,0.445993,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1425: RETAIL PRICE,0.1246,0.127505,0.130832,0.134745,0.138968,0.143936,0.149542,0.15564,0.162302,0.169582,0.177492,0.186132,0.195556,0.205786,0.216963,0.229217,0.24271,0.257815,0.275009,0.29488,0.318243,0.346146,0.380385,0.424075,0.483132,0.570676,0.724705,0.894001,1.006704,1.164062,1.379832,1.689942,2.170818,3.008914,4.800676,10
1426: RETAIL PRICE,0.1246,0.128493,0.132684,0.137192,0.142414,0.148216,0.154531,0.161406,0.168915,0.177121,0.186043,0.19579,0.206426,0.21805,0.230928,0.245339,0.261606,0.280184,0.301656,0.327021,0.357785,0.396223,0.446479,0.517084,0.629258,0.720493,0.798712,0.895453,1.019089,1.181201,1.402345,1.720991,2.217059,3.086806,4.966407,10
1427: RETAIL PRICE,0.1246,0.127505,0.130832,0.134745,0.138968,0.143936,0.149542,0.15564,0.162302,0.169582,0.177492,0.186132,0.195556,0.205786,0.216949,0.229174,0.242631,0.257697,0.274854,0.294699,0.318044,0.345937,0.380202,0.42401,0.483434,0.572089,0.730213,0.90204,1.017335,1.178926,1.401242,1.722131,2.222612,3.102487,5.013255,10
1428: RETAIL PRICE,0.1246,0.128493,0.132684,0.137192,0.142414,0.148216,0.154531,0.161406,0.168915,0.177121,0.186043,0.19579,0.206424,0.218033,0.230881,0.245258,0.2615,0.280065,0.301533,0.326911,0.357734,0.396339,0.447011,0.518668,0.633937,0.726246,0.80634,0.905714,1.033078,1.200627,1.430182,1.762822,2.284744,3.211074,5.260543,10
1429: RETAIL PRICE,0.1246,0.128929,0.134699,0.14457,0.158089,0.173899,0.191356,0.209948,0.229126,0.248279,0.267354,0.287125,0.307706,0.328751,0.348821,0.37086,0.39585,0.42446,0.457722,0.497217,0.544839,0.603478,0.677944,0.776663,0.916309,1.141492,1.596503,10,10,10,10,10,10,10,10,10
1430: RETAIL PRICE,0.1246,0.133162,0.145077,0.159347,0.17533,0.192528,0.210124,0.227516,0.244566,0.261777,0.279158,0.296832,0.313167,0.330623,0.350155,0.372236,0.397363,0.426213,0.459858,0.499772,0.547988,0.607524,0.683409,0.784542,0.929079,1.166231,1.664253,10,10,10,10,10,10,10,10,10
1431: RETAIL PRICE,0.1246,0.128929,0.134699,0.14457,0.158089,0.173899,0.191356,0.209948,0.229138,0.248448,0.267895,0.288438,0.310339,0.333075,0.35499,0.379612,0.40807,0.441415,0.481424,0.530617,0.592877,0.67488,0.789807,0.969464,1.326152,2.77242,10,10,10,10,10,10,10,10,10,10
1432: RETAIL PRICE,0.1246,0.133162,0.145077,0.159347,0.17533,0.192528,0.210124,0.227525,0.244744,0.2623,0.280336,0.299049,0.31664,0.335741,0.35742,0.382349,0.411306,0.445468,0.486528,0.537242,0.601903,0.687991,0.810705,1.009743,1.436891,10,10,10,10,10,10,10,10,10,10,10
1433: RETAIL PRICE,0.1246,0.127505,0.130832,0.134745,0.138968,0.143936,0.149542,0.15564,0.162302,0.169582,0.177492,0.186132,0.195556,0.205786,0.216963,0.229217,0.242721,0.258514,0.277926,0.303032,0.33833,0.396103,0.530342,0.606725,0.663249,0.731013,0.814184,0.919015,1.055828,1.243414,1.52069,2.014528,3.260325,10,10,10
1434: RETAIL PRICE,0.1246,0.128493,0.132684,0.137192,0.142414,0.148216,0.154531,0.161406,0.168915,0.177121,0.186043,0.19579,0.206426,0.218313,0.232134,0.248558,0.268846,0.295308,0.333603,0.400658,0.48897,0.522968,0.564878,0.613841,0.671914,0.742069,0.828787,0.939204,1.085581,1.291724,1.611857,2.2806,10,10,10,10
1435: RETAIL PRICE,0.1246,0.127505,0.130832,0.134745,0.138968,0.143936,0.149542,0.15564,0.162302,0.169582,0.177492,0.186132,0.195556,0.205786,0.216949,0.229174,0.242655,0.258452,0.277915,0.303159,0.33882,0.397818,0.5396,0.611314,0.669897,0.740706,0.82861,0.94125,1.092097,1.308451,1.658693,2.503966,10,10,10,10
1436: RETAIL PRICE,0.1246,0.128493,0.132684,0.137192,0.142414,0.148216,0.154531,0.161406,0.168915,0.177121,0.186043,0.19579,0.206424,0.218295,0.232085,0.248499,0.268832,0.295425,0.334097,0.402665,0.491494,0.526498,0.569882,0.620933,0.682053,0.756835,0.850971,0.974213,1.145377,1.409216,1.923969,10,10,10,10,10
1437: RETAIL PRICE,0.1246,0.128929,0.134699,0.14457,0.158089,0.173899,0.191356,0.209948,0.229126,0.248279,0.267912,0.291527,0.313929,0.331706,0.351715,0.374572,0.401007,0.432092,0.469898,0.517568,0.581291,0.675773,0.852657,1.711352,10,10,10,10,10,10,10,10,10,10,10,10
1438: RETAIL PRICE,0.1246,0.133162,0.145077,0.159347,0.17533,0.192528,0.210124,0.227516,0.245257,0.265581,0.284672,0.299004,0.314886,0.33265,0.352741,0.375752,0.402451,0.434097,0.472507,0.521194,0.586941,0.686351,0.882213,2.381324,10,10,10,10,10,10,10,10,10,10,10,10
1439: RETAIL PRICE,0.1246,0.128929,0.134699,0.14457,0.158089,0.173899,0.191356,0.209948,0.229138,0.248474,0.268676,0.293722,0.317252,0.33689,0.359583,0.386388,0.418863,0.460061,0.515656,0.600547,0.772244,2.453834,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1440: RETAIL PRICE,0.1246,0.133162,0.145077,0.159347,0.17533,0.192528,0.210124,0.227525,0.24545,0.266303,0.286154,0.301596,0.319026,0.338928,0.362061,0.38957,0.423394,0.466688,0.526393,0.622038,0.844581,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1441: RETAIL PRICE,0.1246,0.129031,0.133888,0.139327,0.145073,0.151513,0.158524,0.165957,0.173848,0.182208,0.190998,0.200252,0.209985,0.220208,0.231014,0.242363,0.254334,0.267043,0.280583,0.29515,0.310965,0.32828,0.347462,0.369069,0.393959,0.423504,0.460068,0.508144,0.548354,0.583817,0.62615,0.678383,0.745867,0.839488,0.98354,1.255849
1442: RETAIL PRICE,0.1246,0.130028,0.135748,0.141753,0.148462,0.155697,0.163373,0.1715,0.180109,0.189201,0.198732,0.208815,0.219546,0.23083,0.242719,0.255287,0.268641,0.282892,0.298248,0.315014,0.333574,0.354358,0.378057,0.405809,0.439526,0.480755,0.506666,0.536168,0.570438,0.611204,0.661255,0.725485,0.813739,0.947331,1.191309,1.928359
1443: RETAIL PRICE,0.1246,0.129031,0.133888,0.139327,0.145073,0.151513,0.158524,0.165957,0.173848,0.182207,0.190995,0.200255,0.210011,0.220279,0.231162,0.242629,0.254775,0.26773,0.281613,0.296656,0.313131,0.331368,0.35185,0.375332,0.403018,0.436946,0.480915,0.541373,0.577992,0.622848,0.679154,0.75387,0.861717,1.039792,1.437134,5.855352
1444: RETAIL PRICE,0.1246,0.130028,0.135748,0.141753,0.148462,0.155697,0.163373,0.1715,0.180109,0.1892,0.198735,0.208837,0.219615,0.230981,0.242998,0.255757,0.269382,0.284016,0.299907,0.317422,0.337044,0.359354,0.385311,0.416541,0.455972,0.498295,0.528807,0.564721,0.607993,0.662021,0.733159,0.83482,0.999587,1.35038,3.713802,10
1445: RETAIL PRICE,0.1246,0.13052,0.138092,0.150162,0.165528,0.18267,0.200662,0.218673,0.236376,0.254044,0.272043,0.291792,0.314819,0.340621,0.371529,0.413392,0.475083,0.578466,0.807976,2.635433,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1446: RETAIL PRICE,0.1246,0.134793,0.148489,0.164392,0.181643,0.199404,0.216619,0.232915,0.248875,0.265038,0.282198,0.301093,0.32148,0.346615,0.379351,0.424767,0.493413,0.614187,0.920148,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1447: RETAIL PRICE,0.1246,0.13052,0.138092,0.150162,0.165528,0.18267,0.200665,0.218843,0.237071,0.255924,0.275919,0.298872,0.327097,0.359241,0.401226,0.463862,0.571236,0.820955,4.497986,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1448: RETAIL PRICE,0.1246,0.134793,0.148489,0.164392,0.181643,0.199404,0.216727,0.233431,0.250391,0.268268,0.288083,0.310538,0.336045,0.36928,0.415881,0.488005,0.620273,0.99634,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1449: RETAIL PRICE,0.1246,0.129031,0.133888,0.139327,0.145073,0.151513,0.158524,0.165957,0.173848,0.182208,0.190998,0.200252,0.209991,0.220249,0.231156,0.242727,0.255481,0.27005,0.287137,0.308412,0.337349,0.38291,0.448419,0.482752,0.534991,0.627018,0.892036,10,10,10,10,10,10,10,10,10
1450: RETAIL PRICE,0.1246,0.130028,0.135748,0.141753,0.148462,0.155697,0.163373,0.1715,0.180109,0.189201,0.198732,0.208825,0.219835,0.231839,0.245147,0.260251,0.277986,0.299993,0.329817,0.377122,0.407967,0.433436,0.466678,0.513826,0.592671,0.786451,10,10,10,10,10,10,10,10,10,10
1451: RETAIL PRICE,0.1246,0.129031,0.133888,0.139327,0.145073,0.151513,0.158524,0.165957,0.173848,0.182206,0.190995,0.20026,0.21005,0.220411,0.231497,0.243371,0.25666,0.272126,0.290818,0.315219,0.351363,0.419067,0.483873,0.546584,0.678644,1.537828,10,10,10,10,10,10,10,10,10,10
1452: RETAIL PRICE,0.1246,0.130028,0.135748,0.141753,0.148462,0.155697,0.163373,0.1715,0.180109,0.1892,0.198735,0.208866,0.219974,0.232158,0.245786,0.261469,0.280266,0.304409,0.339102,0.401194,0.426831,0.463345,0.518201,0.621156,0.999948,10,10,10,10,10,10,10,10,10,10,10
1453: RETAIL PRICE,0.1246,0.13052,0.138092,0.150162,0.165528,0.18267,0.200662,0.218673,0.236396,0.254289,0.273932,0.299876,0.323316,0.35315,0.398823,0.487863,0.859413,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1454: RETAIL PRICE,0.1246,0.134793,0.148489,0.164392,0.181643,0.199404,0.216619,0.232918,0.249809,0.269149,0.287074,0.304979,0.328188,0.360475,0.412159,0.522584,1.43469,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1455: RETAIL PRICE,0.1246,0.13052,0.138092,0.150162,0.165528,0.18267,0.200665,0.218847,0.237179,0.256613,0.279703,0.312154,0.341222,0.387129,0.479269,0.936174,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1456: RETAIL PRICE,0.1246,0.134793,0.148489,0.164392,0.181643,0.199404,0.216728,0.233462,0.251644,0.273761,0.294409,0.317506,0.350321,0.404152,0.52717,4.632499,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1457: RETAIL PRICE,0.1246,0.130065,0.136156,0.143066,0.150558,0.159094,0.168636,0.179116,0.190684,0.203479,0.217603,0.23328,0.250729,0.270389,0.29288,0.318714,0.348829,0.384686,0.428591,0.484587,0.56032,0.672366,0.869376,1.027474,1.167424,1.35297,1.600415,1.947107,2.472142,3.384816,5.584911,10,10,10,10,10
1458: RETAIL PRICE,0.1246,0.131088,0.138087,0.145621,0.154228,0.16378,0.174277,0.185834,0.198612,0.212765,0.228445,0.246141,0.266294,0.289148,0.315428,0.346158,0.382885,0.428052,0.485931,0.564989,0.684755,0.839961,0.934292,1.056307,1.211661,1.413706,1.687677,2.082815,2.712709,3.938766,8.526384,10,10,10,10,10
1459: RETAIL PRICE,0.1246,0.130065,0.136156,0.143066,0.150558,0.159094,0.168636,0.179116,0.190684,0.203479,0.217602,0.233273,0.25073,0.270413,0.292955,0.318892,0.349197,0.385392,0.429894,0.486991,0.564927,0.682077,0.895103,1.051157,1.201032,1.402609,1.676953,2.073713,2.708964,3.956997,8.838622,10,10,10,10,10
1460: RETAIL PRICE,0.1246,0.131088,0.138087,0.145621,0.154228,0.16378,0.174277,0.185834,0.198612,0.212765,0.228442,0.246142,0.266321,0.289234,0.315633,0.346586,0.383706,0.429575,0.488759,0.570477,0.696679,0.85082,0.955152,1.087409,1.256735,1.481181,1.794553,2.268761,3.098653,5.184125,10,10,10,10,10,10
1461: RETAIL PRICE,0.1246,0.131621,0.140777,0.155419,0.174552,0.197164,0.222745,0.250561,0.280367,0.312992,0.349019,0.3913,0.434266,0.486553,0.556075,0.654618,0.80886,1.103655,2.077209,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1462: RETAIL PRICE,0.1246,0.136011,0.151724,0.170786,0.192795,0.217208,0.242961,0.269834,0.298536,0.329657,0.363214,0.397785,0.44035,0.494864,0.5681,0.673655,0.843722,1.191727,2.710608,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1463: RETAIL PRICE,0.1246,0.131621,0.140777,0.155419,0.174552,0.197164,0.222745,0.250704,0.281101,0.315321,0.35442,0.402004,0.451388,0.515155,0.605166,0.74551,1.009418,1.837344,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1464: RETAIL PRICE,0.1246,0.136011,0.151724,0.170786,0.192795,0.217208,0.243026,0.270357,0.300289,0.333884,0.371023,0.410759,0.461588,0.529923,0.628514,0.788129,1.115893,2.587276,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1465: RETAIL PRICE,0.1246,0.130065,0.136156,0.143066,0.150558,0.159094,0.168636,0.179116,0.190684,0.203479,0.217603,0.23328,0.250756,0.271078,0.295669,0.326523,0.368353,0.43361,0.57248,0.700523,0.780596,0.885606,1.029884,1.253603,1.722423,10,10,10,10,10,10,10,10,10,10,10
1466: RETAIL PRICE,0.1246,0.131088,0.138087,0.145621,0.154228,0.16378,0.174277,0.185834,0.198612,0.212765,0.228592,0.247178,0.269535,0.29694,0.333051,0.386325,0.485109,0.590075,0.647969,0.719988,0.811195,0.933618,1.115783,1.454124,2.928453,10,10,10,10,10,10,10,10,10,10,10
1467: RETAIL PRICE,0.1246,0.130065,0.136156,0.143066,0.150558,0.159094,0.168636,0.179116,0.190684,0.203479,0.217602,0.233276,0.250789,0.271203,0.295981,0.327243,0.370058,0.438193,0.591431,0.71278,0.803266,0.925336,1.108137,1.455908,3.051579,10,10,10,10,10,10,10,10,10,10,10
1468: RETAIL PRICE,0.1246,0.131088,0.138087,0.145621,0.154228,0.16378,0.174277,0.185834,0.198612,0.212765,0.228589,0.247196,0.26964,0.297246,0.333847,0.388495,0.492787,0.598926,0.661782,0.742298,0.849251,1.005421,1.283023,2.211126,10,10,10,10,10,10,10,10,10,10,10,10
1469: RETAIL PRICE,0.1246,0.131621,0.140777,0.155419,0.174552,0.197164,0.222745,0.250561,0.280679,0.317783,0.364601,0.39838,0.44367,0.506255,0.603919,0.805272,2.459417,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1470: RETAIL PRICE,0.1246,0.136011,0.151724,0.170786,0.192795,0.217208,0.242961,0.271201,0.305534,0.337923,0.366869,0.403179,0.450847,0.517867,0.62685,0.87887,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1471: RETAIL PRICE,0.1246,0.131621,0.140777,0.155419,0.174552,0.197164,0.222745,0.250708,0.281568,0.321136,0.370543,0.411697,0.468717,0.557329,0.73693,1.978367,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1472: RETAIL PRICE,0.1246,0.136011,0.151724,0.170786,0.192795,0.217208,0.243027,0.271805,0.307992,0.343283,0.376372,0.420339,0.482994,0.585597,0.827917,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1473: RETAIL PRICE,0.1246,0.129073,0.133983,0.139547,0.14564,0.152519,0.160059,0.168199,0.177014,0.186549,0.196788,0.207784,0.2196,0.232217,0.245651,0.259997,0.275377,0.291885,0.30968,0.329018,0.350269,0.373795,0.400176,0.430369,0.465974,0.509914,0.558856,0.583336,0.609304,0.637547,0.668807,0.704286,0.746326,0.79877,0.870351,0.98623
1474: RETAIL PRICE,0.1246,0.130071,0.135912,0.142202,0.14927,0.156992,0.165333,0.174336,0.184072,0.194579,0.205832,0.21799,0.231125,0.245122,0.260091,0.276133,0.293395,0.312082,0.332448,0.354907,0.380032,0.408543,0.441674,0.481634,0.519089,0.541173,0.564631,0.589775,0.617029,0.647038,0.680824,0.720337,0.768867,0.83316,0.931256,1.135513
1475: RETAIL PRICE,0.1246,0.129073,0.133983,0.139547,0.14564,0.152519,0.160059,0.168199,0.177014,0.186532,0.196741,0.207696,0.219453,0.231999,0.24536,0.259634,0.274951,0.291416,0.309203,0.328588,0.349982,0.373804,0.400742,0.431947,0.469425,0.517032,0.565345,0.590354,0.618333,0.6494,0.684806,0.727009,0.780395,0.854784,0.980344,1.331773
1476: RETAIL PRICE,0.1246,0.130071,0.135912,0.142202,0.14927,0.156992,0.165333,0.174336,0.184068,0.194546,0.205766,0.217873,0.230946,0.244878,0.259788,0.275787,0.293032,0.311748,0.332217,0.354902,0.380459,0.409756,0.444314,0.486972,0.523355,0.546515,0.571378,0.598414,0.628296,0.66211,0.701853,0.751376,0.818404,0.924853,1.171487,10
1477: RETAIL PRICE,0.1246,0.130559,0.13836,0.150889,0.167148,0.185723,0.205746,0.226315,0.246834,0.267075,0.28708,0.307615,0.329189,0.348965,0.37024,0.394821,0.424464,0.462109,0.514514,0.60106,0.816949,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1478: RETAIL PRICE,0.1246,0.13493,0.148997,0.165641,0.184121,0.20365,0.223123,0.241983,0.260536,0.278807,0.297261,0.314925,0.332269,0.351381,0.373059,0.398465,0.429375,0.469251,0.526313,0.625949,0.927231,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1479: RETAIL PRICE,0.1246,0.130559,0.13836,0.150889,0.167148,0.185723,0.205735,0.226272,0.246914,0.267582,0.288411,0.310334,0.333782,0.355269,0.379488,0.408845,0.446604,0.499872,0.589926,0.832975,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1480: RETAIL PRICE,0.1246,0.13493,0.148997,0.165641,0.184121,0.20365,0.223123,0.242112,0.261068,0.280076,0.299697,0.318501,0.337452,0.358879,0.384093,0.415177,0.455996,0.515831,0.625448,1.032373,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1481: RETAIL PRICE,0.1246,0.129073,0.133983,0.139547,0.14564,0.152519,0.160059,0.168199,0.177014,0.186549,0.196788,0.20778,0.219595,0.232233,0.245746,0.260741,0.277877,0.297941,0.322572,0.355858,0.408961,0.471014,0.494074,0.524128,0.565631,0.64255,1.209131,10,10,10,10,10,10,10,10,10
1482: RETAIL PRICE,0.1246,0.130071,0.135912,0.142202,0.14927,0.156992,0.165333,0.174336,0.184072,0.194579,0.205831,0.218092,0.231859,0.247154,0.264577,0.285006,0.310335,0.344443,0.397979,0.431911,0.452647,0.476116,0.504177,0.541424,0.603695,0.829745,10,10,10,10,10,10,10,10,10,10
1483: RETAIL PRICE,0.1246,0.129073,0.133983,0.139547,0.14564,0.152519,0.160059,0.168199,0.177014,0.186532,0.196734,0.207683,0.21945,0.232038,0.245522,0.260531,0.277793,0.298235,0.323871,0.360035,0.423811,0.478584,0.507818,0.550679,0.636164,10,10,10,10,10,10,10,10,10,10,10
1484: RETAIL PRICE,0.1246,0.130071,0.135912,0.142202,0.14927,0.156992,0.165333,0.174336,0.184068,0.194544,0.205758,0.217974,0.231696,0.246967,0.264429,0.285061,0.311006,0.346959,0.407271,0.436362,0.459223,0.486939,0.52416,0.588237,0.859513,10,10,10,10,10,10,10,10,10,10,10
1485: RETAIL PRICE,0.1246,0.130559,0.13836,0.150889,0.167148,0.185723,0.205746,0.226314,0.246868,0.267534,0.290733,0.315773,0.334036,0.355481,0.382662,0.422929,0.508101,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1486: RETAIL PRICE,0.1246,0.13493,0.148997,0.165641,0.184121,0.20365,0.223123,0.242041,0.262407,0.285297,0.301119,0.317485,0.33616,0.358423,0.387495,0.432644,0.545086,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1487: RETAIL PRICE,0.1246,0.130559,0.13836,0.150889,0.167148,0.185723,0.205735,0.226273,0.247036,0.268471,0.293718,0.319869,0.340766,0.367322,0.406899,0.493148,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1488: RETAIL PRICE,0.1246,0.13493,0.148997,0.165641,0.184121,0.20365,0.223123,0.242208,0.26323,0.287747,0.304179,0.32242,0.344358,0.373223,0.419205,0.544606,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1489: RETAIL PRICE,0.1246,0.130066,0.13608,0.142883,0.15036,0.158798,0.168121,0.1783,0.189457,0.201697,0.21507,0.229738,0.245798,0.263462,0.283191,0.305307,0.330263,0.358876,0.392328,0.432577,0.482954,0.549459,0.645439,0.809284,0.887105,0.970957,1.071602,1.194756,1.349795,1.552311,1.829952,2.236606,2.892966,4.138052,10,10
1490: RETAIL PRICE,0.1246,0.131089,0.138072,0.145637,0.154191,0.163624,0.173939,0.185227,0.197617,0.211221,0.226127,0.242698,0.261193,0.281766,0.304842,0.331039,0.361256,0.396851,0.440036,0.494829,0.569149,0.681378,0.760261,0.8231,0.896307,0.982598,1.086058,1.213078,1.373742,1.584902,1.876848,2.309825,3.023536,4.439463,10,10
1491: RETAIL PRICE,0.1246,0.130066,0.13608,0.142883,0.15036,0.158798,0.168121,0.1783,0.189457,0.201697,0.215067,0.2297,0.245709,0.263321,0.282972,0.304984,0.329822,0.358311,0.391659,0.431865,0.482355,0.549378,0.647068,0.817385,0.894086,0.98064,1.084775,1.212916,1.375428,1.58976,1.887511,2.332271,3.074481,4.588228,10,10
1492: RETAIL PRICE,0.1246,0.131089,0.138072,0.145637,0.154191,0.163624,0.173939,0.185227,0.197617,0.211221,0.226107,0.24263,0.261077,0.281579,0.304564,0.330663,0.360796,0.396355,0.439619,0.494764,0.570148,0.685663,0.765871,0.829862,0.905314,0.994651,1.102396,1.235658,1.405816,1.632287,1.951035,2.437075,3.279972,10,10,10
1493: RETAIL PRICE,0.1246,0.131617,0.140843,0.155571,0.174863,0.197679,0.223436,0.251278,0.280469,0.311134,0.342776,0.376516,0.406409,0.437467,0.472812,0.513867,0.562593,0.622229,0.698797,0.804753,0.972776,1.32911,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1494: RETAIL PRICE,0.1246,0.136098,0.151967,0.171276,0.19361,0.218364,0.244356,0.271128,0.298755,0.327101,0.355166,0.380639,0.408587,0.44002,0.475955,0.51783,0.567803,0.629433,0.709463,0.822287,1.008834,1.445755,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1495: RETAIL PRICE,0.1246,0.131617,0.140843,0.155571,0.174863,0.197679,0.223436,0.251243,0.280555,0.311733,0.344513,0.380245,0.411839,0.445599,0.484976,0.532151,0.590672,0.667092,0.775773,0.958285,1.418976,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1496: RETAIL PRICE,0.1246,0.136098,0.151967,0.171276,0.19361,0.218364,0.244355,0.271243,0.299317,0.328637,0.358006,0.385022,0.415144,0.449707,0.490249,0.539215,0.600686,0.682429,0.802323,1.018818,1.707024,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
